occ_code,age_band,share,source_tag,job_zone,jz_imputed
39-1013,16-24,0.15662650602409642,FIXTURE,2.0,0
39-1013,25-44,0.4240963855421687,FIXTURE,2.0,0
39-1013,45-54,0.1927710843373494,FIXTURE,2.0,0
39-1013,55+,0.22650602409638554,FIXTURE,2.0,0
39-1014,16-24,0.14122995719544934,FIXTURE,2.4284927363339754,1
39-1014,25-44,0.43183865009600264,FIXTURE,2.4284927363339754,1
39-1014,45-54,0.196290295498183,FIXTURE,2.4284927363339754,1
39-1014,55+,0.23064109721036502,FIXTURE,2.4284927363339754,1
39-1022,16-24,0.12500000000000003,FIXTURE,3.0,0
39-1022,25-44,0.44000000000000006,FIXTURE,3.0,0
39-1022,45-54,0.20000000000000004,FIXTURE,3.0,0
39-1022,55+,0.23500000000000001,FIXTURE,3.0,0
39-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
39-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
39-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
39-2011,55+,0.22650602409638554,FIXTURE,2.0,0
39-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
39-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
39-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
39-2021,55+,0.22650602409638554,FIXTURE,2.0,0
39-3011,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3011,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3011,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3011,55+,0.22650602409638554,FIXTURE,2.0,0
39-3012,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3012,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3012,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3012,55+,0.22650602409638554,FIXTURE,2.0,0
39-3019,16-24,0.14122995719544934,FIXTURE,2.4284927363339754,1
39-3019,25-44,0.43183865009600264,FIXTURE,2.4284927363339754,1
39-3019,45-54,0.196290295498183,FIXTURE,2.4284927363339754,1
39-3019,55+,0.23064109721036502,FIXTURE,2.4284927363339754,1
39-3021,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3021,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3021,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3021,55+,0.22650602409638554,FIXTURE,2.0,0
39-3031,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3031,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3031,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3031,55+,0.22650602409638554,FIXTURE,2.0,0
39-3091,16-24,0.186046511627907,FIXTURE,1.0,0
39-3091,25-44,0.40930232558139534,FIXTURE,1.0,0
39-3091,45-54,0.186046511627907,FIXTURE,1.0,0
39-3091,55+,0.21860465116279068,FIXTURE,1.0,0
39-3092,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3092,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3092,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3092,55+,0.22650602409638554,FIXTURE,2.0,0
39-3093,16-24,0.15662650602409642,FIXTURE,2.0,0
39-3093,25-44,0.4240963855421687,FIXTURE,2.0,0
39-3093,45-54,0.1927710843373494,FIXTURE,2.0,0
39-3093,55+,0.22650602409638554,FIXTURE,2.0,0
39-3099,16-24,0.14122995719544934,FIXTURE,2.4284927363339754,1
39-3099,25-44,0.43183865009600264,FIXTURE,2.4284927363339754,1
39-3099,45-54,0.196290295498183,FIXTURE,2.4284927363339754,1
39-3099,55+,0.23064109721036502,FIXTURE,2.4284927363339754,1
39-4011,16-24,0.12500000000000003,FIXTURE,3.0,0
39-4011,25-44,0.44000000000000006,FIXTURE,3.0,0
39-4011,45-54,0.20000000000000004,FIXTURE,3.0,0
39-4011,55+,0.23500000000000001,FIXTURE,3.0,0
39-4012,16-24,0.14122995719544934,FIXTURE,2.4284927363339754,1
39-4012,25-44,0.43183865009600264,FIXTURE,2.4284927363339754,1
39-4012,45-54,0.196290295498183,FIXTURE,2.4284927363339754,1
39-4012,55+,0.23064109721036502,FIXTURE,2.4284927363339754,1
39-4021,16-24,0.15662650602409642,FIXTURE,2.0,0
39-4021,25-44,0.4240963855421687,FIXTURE,2.0,0
39-4021,45-54,0.1927710843373494,FIXTURE,2.0,0
39-4021,55+,0.22650602409638554,FIXTURE,2.0,0
39-4031,16-24,0.12500000000000003,FIXTURE,3.0,0
39-4031,25-44,0.44000000000000006,FIXTURE,3.0,0
39-4031,45-54,0.20000000000000004,FIXTURE,3.0,0
39-4031,55+,0.23500000000000001,FIXTURE,3.0,0
39-5011,16-24,0.12500000000000003,FIXTURE,3.0,0
39-5011,25-44,0.44000000000000006,FIXTURE,3.0,0
39-5011,45-54,0.20000000000000004,FIXTURE,3.0,0
39-5011,55+,0.23500000000000001,FIXTURE,3.0,0
39-5012,16-24,0.12500000000000003,FIXTURE,3.0,0
39-5012,25-44,0.44000000000000006,FIXTURE,3.0,0
39-5012,45-54,0.20000000000000004,FIXTURE,3.0,0
39-5012,55+,0.23500000000000001,FIXTURE,3.0,0
39-5091,16-24,0.12500000000000003,FIXTURE,3.0,0
39-5091,25-44,0.44000000000000006,FIXTURE,3.0,0
39-5091,45-54,0.20000000000000004,FIXTURE,3.0,0
39-5091,55+,0.23500000000000001,FIXTURE,3.0,0
39-5092,16-24,0.15662650602409642,FIXTURE,2.0,0
39-5092,25-44,0.4240963855421687,FIXTURE,2.0,0
39-5092,45-54,0.1927710843373494,FIXTURE,2.0,0
39-5092,55+,0.22650602409638554,FIXTURE,2.0,0
39-5093,16-24,0.15662650602409642,FIXTURE,2.0,0
39-5093,25-44,0.4240963855421687,FIXTURE,2.0,0
39-5093,45-54,0.1927710843373494,FIXTURE,2.0,0
39-5093,55+,0.22650602409638554,FIXTURE,2.0,0
39-5094,16-24,0.12500000000000003,FIXTURE,3.0,0
39-5094,25-44,0.44000000000000006,FIXTURE,3.0,0
39-5094,45-54,0.20000000000000004,FIXTURE,3.0,0
39-5094,55+,0.23500000000000001,FIXTURE,3.0,0
39-6011,16-24,0.15662650602409642,FIXTURE,2.0,0
39-6011,25-44,0.4240963855421687,FIXTURE,2.0,0
39-6011,45-54,0.1927710843373494,FIXTURE,2.0,0
39-6011,55+,0.22650602409638554,FIXTURE,2.0,0
39-6012,16-24,0.12500000000000003,FIXTURE,3.0,0
39-6012,25-44,0.44000000000000006,FIXTURE,3.0,0
39-6012,45-54,0.20000000000000004,FIXTURE,3.0,0
39-6012,55+,0.23500000000000001,FIXTURE,3.0,0
39-7010,16-24,0.12500000000000003,FIXTURE,3.0,0
39-7010,25-44,0.44000000000000006,FIXTURE,3.0,0
39-7010,45-54,0.20000000000000004,FIXTURE,3.0,0
39-7010,55+,0.23500000000000001,FIXTURE,3.0,0
39-9011,16-24,0.15662650602409642,FIXTURE,2.0,0
39-9011,25-44,0.4240963855421687,FIXTURE,2.0,0
39-9011,45-54,0.1927710843373494,FIXTURE,2.0,0
39-9011,55+,0.22650602409638554,FIXTURE,2.0,0
39-9031,16-24,0.12500000000000003,FIXTURE,3.0,0
39-9031,25-44,0.44000000000000006,FIXTURE,3.0,0
39-9031,45-54,0.20000000000000004,FIXTURE,3.0,0
39-9031,55+,0.23500000000000001,FIXTURE,3.0,0
39-9032,16-24,0.07894736842105263,FIXTURE,4.0,0
39-9032,25-44,0.4631578947368421,FIXTURE,4.0,0
39-9032,45-54,0.2105263157894737,FIXTURE,4.0,0
39-9032,55+,0.24736842105263157,FIXTURE,4.0,0
39-9041,16-24,0.12500000000000003,FIXTURE,3.0,0
39-9041,25-44,0.44000000000000006,FIXTURE,3.0,0
39-9041,45-54,0.20000000000000004,FIXTURE,3.0,0
39-9041,55+,0.23500000000000001,FIXTURE,3.0,0
39-9099,16-24,0.14122995719544934,FIXTURE,2.4284927363339754,1
39-9099,25-44,0.43183865009600264,FIXTURE,2.4284927363339754,1
39-9099,45-54,0.196290295498183,FIXTURE,2.4284927363339754,1
39-9099,55+,0.23064109721036502,FIXTURE,2.4284927363339754,1
41-1011,16-24,0.15662650602409642,FIXTURE,2.0,0
41-1011,25-44,0.4240963855421687,FIXTURE,2.0,0
41-1011,45-54,0.1927710843373494,FIXTURE,2.0,0
41-1011,55+,0.22650602409638554,FIXTURE,2.0,0
41-1012,16-24,0.07894736842105263,FIXTURE,4.0,0
41-1012,25-44,0.4631578947368421,FIXTURE,4.0,0
41-1012,45-54,0.2105263157894737,FIXTURE,4.0,0
41-1012,55+,0.24736842105263157,FIXTURE,4.0,0
41-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
41-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
41-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
41-2011,55+,0.22650602409638554,FIXTURE,2.0,0
41-2012,16-24,0.15662650602409642,FIXTURE,2.0,0
41-2012,25-44,0.4240963855421687,FIXTURE,2.0,0
41-2012,45-54,0.1927710843373494,FIXTURE,2.0,0
41-2012,55+,0.22650602409638554,FIXTURE,2.0,0
41-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
41-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
41-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
41-2021,55+,0.22650602409638554,FIXTURE,2.0,0
41-2022,16-24,0.15662650602409642,FIXTURE,2.0,0
41-2022,25-44,0.4240963855421687,FIXTURE,2.0,0
41-2022,45-54,0.1927710843373494,FIXTURE,2.0,0
41-2022,55+,0.22650602409638554,FIXTURE,2.0,0
41-2031,16-24,0.15662650602409642,FIXTURE,2.0,0
41-2031,25-44,0.4240963855421687,FIXTURE,2.0,0
41-2031,45-54,0.1927710843373494,FIXTURE,2.0,0
41-2031,55+,0.22650602409638554,FIXTURE,2.0,0
41-3011,16-24,0.07894736842105263,FIXTURE,4.0,0
41-3011,25-44,0.4631578947368421,FIXTURE,4.0,0
41-3011,45-54,0.2105263157894737,FIXTURE,4.0,0
41-3011,55+,0.24736842105263157,FIXTURE,4.0,0
41-3021,16-24,0.07894736842105263,FIXTURE,4.0,0
41-3021,25-44,0.4631578947368421,FIXTURE,4.0,0
41-3021,45-54,0.2105263157894737,FIXTURE,4.0,0
41-3021,55+,0.24736842105263157,FIXTURE,4.0,0
41-3031,16-24,0.07894736842105263,FIXTURE,4.0,0
41-3031,25-44,0.4631578947368421,FIXTURE,4.0,0
41-3031,45-54,0.2105263157894737,FIXTURE,4.0,0
41-3031,55+,0.24736842105263157,FIXTURE,4.0,0
41-3041,16-24,0.12500000000000003,FIXTURE,3.0,0
41-3041,25-44,0.44000000000000006,FIXTURE,3.0,0
41-3041,45-54,0.20000000000000004,FIXTURE,3.0,0
41-3041,55+,0.23500000000000001,FIXTURE,3.0,0
41-3091,16-24,0.13735475127856003,FIXTURE,2.4999548657608353,1
41-3091,25-44,0.43378732507135265,FIXTURE,2.4999548657608353,1
41-3091,45-54,0.19717605685061484,FIXTURE,2.4999548657608353,1
41-3091,55+,0.23168186679947242,FIXTURE,2.4999548657608353,1
41-4011,16-24,0.07894736842105263,FIXTURE,4.0,0
41-4011,25-44,0.4631578947368421,FIXTURE,4.0,0
41-4011,45-54,0.2105263157894737,FIXTURE,4.0,0
41-4011,55+,0.24736842105263157,FIXTURE,4.0,0
41-4012,16-24,0.07894736842105263,FIXTURE,4.0,0
41-4012,25-44,0.4631578947368421,FIXTURE,4.0,0
41-4012,45-54,0.2105263157894737,FIXTURE,4.0,0
41-4012,55+,0.24736842105263157,FIXTURE,4.0,0
41-9011,16-24,0.15662650602409642,FIXTURE,2.0,0
41-9011,25-44,0.4240963855421687,FIXTURE,2.0,0
41-9011,45-54,0.1927710843373494,FIXTURE,2.0,0
41-9011,55+,0.22650602409638554,FIXTURE,2.0,0
41-9012,16-24,0.15662650602409642,FIXTURE,2.0,0
41-9012,25-44,0.4240963855421687,FIXTURE,2.0,0
41-9012,45-54,0.1927710843373494,FIXTURE,2.0,0
41-9012,55+,0.22650602409638554,FIXTURE,2.0,0
41-9021,16-24,0.07894736842105263,FIXTURE,4.0,0
41-9021,25-44,0.4631578947368421,FIXTURE,4.0,0
41-9021,45-54,0.2105263157894737,FIXTURE,4.0,0
41-9021,55+,0.24736842105263157,FIXTURE,4.0,0
41-9022,16-24,0.12500000000000003,FIXTURE,3.0,0
41-9022,25-44,0.44000000000000006,FIXTURE,3.0,0
41-9022,45-54,0.20000000000000004,FIXTURE,3.0,0
41-9022,55+,0.23500000000000001,FIXTURE,3.0,0
41-9031,16-24,0.07894736842105263,FIXTURE,4.0,0
41-9031,25-44,0.4631578947368421,FIXTURE,4.0,0
41-9031,45-54,0.2105263157894737,FIXTURE,4.0,0
41-9031,55+,0.24736842105263157,FIXTURE,4.0,0
41-9041,16-24,0.15662650602409642,FIXTURE,2.0,0
41-9041,25-44,0.4240963855421687,FIXTURE,2.0,0
41-9041,45-54,0.1927710843373494,FIXTURE,2.0,0
41-9041,55+,0.22650602409638554,FIXTURE,2.0,0
41-9091,16-24,0.186046511627907,FIXTURE,1.0,0
41-9091,25-44,0.40930232558139534,FIXTURE,1.0,0
41-9091,45-54,0.186046511627907,FIXTURE,1.0,0
41-9091,55+,0.21860465116279068,FIXTURE,1.0,0
41-9099,16-24,0.13735475127856003,FIXTURE,2.4999548657608353,1
41-9099,25-44,0.43378732507135265,FIXTURE,2.4999548657608353,1
41-9099,45-54,0.19717605685061484,FIXTURE,2.4999548657608353,1
41-9099,55+,0.23168186679947242,FIXTURE,2.4999548657608353,1
43-1011,16-24,0.12500000000000003,FIXTURE,3.0,0
43-1011,25-44,0.44000000000000006,FIXTURE,3.0,0
43-1011,45-54,0.20000000000000004,FIXTURE,3.0,0
43-1011,55+,0.23500000000000001,FIXTURE,3.0,0
43-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
43-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
43-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
43-2011,55+,0.22650602409638554,FIXTURE,2.0,0
43-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
43-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
43-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
43-2021,55+,0.22650602409638554,FIXTURE,2.0,0
43-2099,16-24,0.1483293507745262,FIXTURE,2.2621044527946568,1
43-2099,25-44,0.4282686693248097,FIXTURE,2.2621044527946568,1
43-2099,45-54,0.1946675769658226,FIXTURE,2.2621044527946568,1
43-2099,55+,0.22873440293484154,FIXTURE,2.2621044527946568,1
43-3011,16-24,0.15662650602409642,FIXTURE,2.0,0
43-3011,25-44,0.4240963855421687,FIXTURE,2.0,0
43-3011,45-54,0.1927710843373494,FIXTURE,2.0,0
43-3011,55+,0.22650602409638554,FIXTURE,2.0,0
43-3021,16-24,0.15662650602409642,FIXTURE,2.0,0
43-3021,25-44,0.4240963855421687,FIXTURE,2.0,0
43-3021,45-54,0.1927710843373494,FIXTURE,2.0,0
43-3021,55+,0.22650602409638554,FIXTURE,2.0,0
43-3031,16-24,0.12500000000000003,FIXTURE,3.0,0
43-3031,25-44,0.44000000000000006,FIXTURE,3.0,0
43-3031,45-54,0.20000000000000004,FIXTURE,3.0,0
43-3031,55+,0.23500000000000001,FIXTURE,3.0,0
43-3041,16-24,0.15662650602409642,FIXTURE,2.0,0
43-3041,25-44,0.4240963855421687,FIXTURE,2.0,0
43-3041,45-54,0.1927710843373494,FIXTURE,2.0,0
43-3041,55+,0.22650602409638554,FIXTURE,2.0,0
43-3051,16-24,0.15662650602409642,FIXTURE,2.0,0
43-3051,25-44,0.4240963855421687,FIXTURE,2.0,0
43-3051,45-54,0.1927710843373494,FIXTURE,2.0,0
43-3051,55+,0.22650602409638554,FIXTURE,2.0,0
43-3061,16-24,0.12500000000000003,FIXTURE,3.0,0
43-3061,25-44,0.44000000000000006,FIXTURE,3.0,0
43-3061,45-54,0.20000000000000004,FIXTURE,3.0,0
43-3061,55+,0.23500000000000001,FIXTURE,3.0,0
43-3071,16-24,0.15662650602409642,FIXTURE,2.0,0
43-3071,25-44,0.4240963855421687,FIXTURE,2.0,0
43-3071,45-54,0.1927710843373494,FIXTURE,2.0,0
43-3071,55+,0.22650602409638554,FIXTURE,2.0,0
43-3099,16-24,0.1483293507745262,FIXTURE,2.2621044527946568,1
43-3099,25-44,0.4282686693248097,FIXTURE,2.2621044527946568,1
43-3099,45-54,0.1946675769658226,FIXTURE,2.2621044527946568,1
43-3099,55+,0.22873440293484154,FIXTURE,2.2621044527946568,1
43-4011,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4011,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4011,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4011,55+,0.23500000000000001,FIXTURE,3.0,0
43-4021,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4021,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4021,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4021,55+,0.22650602409638554,FIXTURE,2.0,0
43-4031,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4031,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4031,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4031,55+,0.22650602409638554,FIXTURE,2.0,0
43-4041,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4041,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4041,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4041,55+,0.22650602409638554,FIXTURE,2.0,0
43-4051,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4051,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4051,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4051,55+,0.22650602409638554,FIXTURE,2.0,0
43-4061,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4061,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4061,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4061,55+,0.23500000000000001,FIXTURE,3.0,0
43-4071,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4071,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4071,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4071,55+,0.22650602409638554,FIXTURE,2.0,0
43-4081,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4081,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4081,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4081,55+,0.22650602409638554,FIXTURE,2.0,0
43-4111,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4111,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4111,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4111,55+,0.23500000000000001,FIXTURE,3.0,0
43-4121,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4121,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4121,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4121,55+,0.22650602409638554,FIXTURE,2.0,0
43-4131,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4131,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4131,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4131,55+,0.23500000000000001,FIXTURE,3.0,0
43-4141,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4141,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4141,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4141,55+,0.23500000000000001,FIXTURE,3.0,0
43-4151,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4151,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4151,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4151,55+,0.22650602409638554,FIXTURE,2.0,0
43-4161,16-24,0.12500000000000003,FIXTURE,3.0,0
43-4161,25-44,0.44000000000000006,FIXTURE,3.0,0
43-4161,45-54,0.20000000000000004,FIXTURE,3.0,0
43-4161,55+,0.23500000000000001,FIXTURE,3.0,0
43-4171,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4171,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4171,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4171,55+,0.22650602409638554,FIXTURE,2.0,0
43-4181,16-24,0.15662650602409642,FIXTURE,2.0,0
43-4181,25-44,0.4240963855421687,FIXTURE,2.0,0
43-4181,45-54,0.1927710843373494,FIXTURE,2.0,0
43-4181,55+,0.22650602409638554,FIXTURE,2.0,0
43-4199,16-24,0.1483293507745262,FIXTURE,2.2621044527946568,1
43-4199,25-44,0.4282686693248097,FIXTURE,2.2621044527946568,1
43-4199,45-54,0.1946675769658226,FIXTURE,2.2621044527946568,1
43-4199,55+,0.22873440293484154,FIXTURE,2.2621044527946568,1
43-5011,16-24,0.14608433734939757,FIXTURE,2.333333333333333,0
43-5011,25-44,0.42939759036144576,FIXTURE,2.333333333333333,0
43-5011,45-54,0.19518072289156627,FIXTURE,2.333333333333333,0
43-5011,55+,0.22933734939759035,FIXTURE,2.333333333333333,0
43-5021,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5021,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5021,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5021,55+,0.22650602409638554,FIXTURE,2.0,0
43-5031,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5031,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5031,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5031,55+,0.22650602409638554,FIXTURE,2.0,0
43-5032,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5032,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5032,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5032,55+,0.22650602409638554,FIXTURE,2.0,0
43-5041,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5041,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5041,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5041,55+,0.22650602409638554,FIXTURE,2.0,0
43-5051,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5051,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5051,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5051,55+,0.22650602409638554,FIXTURE,2.0,0
43-5052,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5052,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5052,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5052,55+,0.22650602409638554,FIXTURE,2.0,0
43-5053,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5053,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5053,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5053,55+,0.22650602409638554,FIXTURE,2.0,0
43-5061,16-24,0.12500000000000003,FIXTURE,3.0,0
43-5061,25-44,0.44000000000000006,FIXTURE,3.0,0
43-5061,45-54,0.20000000000000004,FIXTURE,3.0,0
43-5061,55+,0.23500000000000001,FIXTURE,3.0,0
43-5071,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5071,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5071,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5071,55+,0.22650602409638554,FIXTURE,2.0,0
43-5111,16-24,0.15662650602409642,FIXTURE,2.0,0
43-5111,25-44,0.4240963855421687,FIXTURE,2.0,0
43-5111,45-54,0.1927710843373494,FIXTURE,2.0,0
43-5111,55+,0.22650602409638554,FIXTURE,2.0,0
43-6011,16-24,0.12500000000000003,FIXTURE,3.0,0
43-6011,25-44,0.44000000000000006,FIXTURE,3.0,0
43-6011,45-54,0.20000000000000004,FIXTURE,3.0,0
43-6011,55+,0.23500000000000001,FIXTURE,3.0,0
43-6012,16-24,0.12500000000000003,FIXTURE,3.0,0
43-6012,25-44,0.44000000000000006,FIXTURE,3.0,0
43-6012,45-54,0.20000000000000004,FIXTURE,3.0,0
43-6012,55+,0.23500000000000001,FIXTURE,3.0,0
43-6013,16-24,0.15662650602409642,FIXTURE,2.0,0
43-6013,25-44,0.4240963855421687,FIXTURE,2.0,0
43-6013,45-54,0.1927710843373494,FIXTURE,2.0,0
43-6013,55+,0.22650602409638554,FIXTURE,2.0,0
43-6014,16-24,0.15662650602409642,FIXTURE,2.0,0
43-6014,25-44,0.4240963855421687,FIXTURE,2.0,0
43-6014,45-54,0.1927710843373494,FIXTURE,2.0,0
43-6014,55+,0.22650602409638554,FIXTURE,2.0,0
43-9021,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9021,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9021,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9021,55+,0.22650602409638554,FIXTURE,2.0,0
43-9022,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9022,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9022,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9022,55+,0.22650602409638554,FIXTURE,2.0,0
43-9031,16-24,0.12500000000000003,FIXTURE,3.0,0
43-9031,25-44,0.44000000000000006,FIXTURE,3.0,0
43-9031,45-54,0.20000000000000004,FIXTURE,3.0,0
43-9031,55+,0.23500000000000001,FIXTURE,3.0,0
43-9041,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9041,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9041,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9041,55+,0.22650602409638554,FIXTURE,2.0,0
43-9051,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9051,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9051,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9051,55+,0.22650602409638554,FIXTURE,2.0,0
43-9061,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9061,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9061,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9061,55+,0.22650602409638554,FIXTURE,2.0,0
43-9071,16-24,0.15662650602409642,FIXTURE,2.0,0
43-9071,25-44,0.4240963855421687,FIXTURE,2.0,0
43-9071,45-54,0.1927710843373494,FIXTURE,2.0,0
43-9071,55+,0.22650602409638554,FIXTURE,2.0,0
43-9081,16-24,0.07894736842105263,FIXTURE,4.0,0
43-9081,25-44,0.4631578947368421,FIXTURE,4.0,0
43-9081,45-54,0.2105263157894737,FIXTURE,4.0,0
43-9081,55+,0.24736842105263157,FIXTURE,4.0,0
43-9111,16-24,0.07894736842105263,FIXTURE,4.0,0
43-9111,25-44,0.4631578947368421,FIXTURE,4.0,0
43-9111,45-54,0.2105263157894737,FIXTURE,4.0,0
43-9111,55+,0.24736842105263157,FIXTURE,4.0,0
43-9199,16-24,0.1483293507745262,FIXTURE,2.2621044527946568,1
43-9199,25-44,0.4282686693248097,FIXTURE,2.2621044527946568,1
43-9199,45-54,0.1946675769658226,FIXTURE,2.2621044527946568,1
43-9199,55+,0.22873440293484154,FIXTURE,2.2621044527946568,1
45-1011,16-24,0.12500000000000003,FIXTURE,3.0,0
45-1011,25-44,0.44000000000000006,FIXTURE,3.0,0
45-1011,45-54,0.20000000000000004,FIXTURE,3.0,0
45-1011,55+,0.23500000000000001,FIXTURE,3.0,0
45-2011,16-24,0.15662650602409642,FIXTURE,2.0,0
45-2011,25-44,0.4240963855421687,FIXTURE,2.0,0
45-2011,45-54,0.1927710843373494,FIXTURE,2.0,0
45-2011,55+,0.22650602409638554,FIXTURE,2.0,0
45-2021,16-24,0.15662650602409642,FIXTURE,2.0,0
45-2021,25-44,0.4240963855421687,FIXTURE,2.0,0
45-2021,45-54,0.1927710843373494,FIXTURE,2.0,0
45-2021,55+,0.22650602409638554,FIXTURE,2.0,0
45-2041,16-24,0.186046511627907,FIXTURE,1.0,0
45-2041,25-44,0.40930232558139534,FIXTURE,1.0,0
45-2041,45-54,0.186046511627907,FIXTURE,1.0,0
