occ_code,region_id,emp,wage_mean_annual_usd,source_tag
29-2036,CN,5926,31187.5,FIXTURE:us_mix_gdp_pc_tilt
29-2042,CN,398553,9172.5,FIXTURE:us_mix_gdp_pc_tilt
29-2043,CN,238317,12375.0,FIXTURE:us_mix_gdp_pc_tilt
29-2051,CN,53363,8540.0,FIXTURE:us_mix_gdp_pc_tilt
29-2052,CN,1078191,9492.5,FIXTURE:us_mix_gdp_pc_tilt
29-2053,CN,230662,9500.0,FIXTURE:us_mix_gdp_pc_tilt
29-2055,CN,269307,13397.5,FIXTURE:us_mix_gdp_pc_tilt
29-2056,CN,293037,9562.5,FIXTURE:us_mix_gdp_pc_tilt
29-2057,CN,162236,10280.0,FIXTURE:us_mix_gdp_pc_tilt
29-2061,CN,1583444,12962.5,FIXTURE:us_mix_gdp_pc_tilt
29-2072,CN,445890,12077.5,FIXTURE:us_mix_gdp_pc_tilt
29-2081,CN,180929,10765.0,FIXTURE:us_mix_gdp_pc_tilt
29-2091,CN,25706,19955.0,FIXTURE:us_mix_gdp_pc_tilt
29-2092,CN,26644,14990.0,FIXTURE:us_mix_gdp_pc_tilt
29-2099,CN,347610,12307.5,FIXTURE:us_mix_gdp_pc_tilt
29-9021,CN,93588,15352.5,FIXTURE:us_mix_gdp_pc_tilt
29-9091,CN,64376,13662.5,FIXTURE:us_mix_gdp_pc_tilt
29-9092,CN,6766,21660.0,FIXTURE:us_mix_gdp_pc_tilt
29-9093,CN,42596,14792.5,FIXTURE:us_mix_gdp_pc_tilt
29-9099,CN,108898,16220.0,FIXTURE:us_mix_gdp_pc_tilt
31-1120,CN,15759637,7315.0,FIXTURE:us_mix_gdp_pc_tilt
31-1131,CN,6155166,8312.5,FIXTURE:us_mix_gdp_pc_tilt
31-1132,CN,211409,8360.0,FIXTURE:us_mix_gdp_pc_tilt
31-1133,CN,183228,8660.0,FIXTURE:us_mix_gdp_pc_tilt
31-2011,CN,196523,15890.0,FIXTURE:us_mix_gdp_pc_tilt
31-2012,CN,15776,9807.5,FIXTURE:us_mix_gdp_pc_tilt
31-2021,CN,438454,15185.0,FIXTURE:us_mix_gdp_pc_tilt
31-2022,CN,198442,7592.5,FIXTURE:us_mix_gdp_pc_tilt
31-9011,CN,379329,12315.0,FIXTURE:us_mix_gdp_pc_tilt
31-9091,CN,1625221,10627.5,FIXTURE:us_mix_gdp_pc_tilt
31-9092,CN,3406892,9547.5,FIXTURE:us_mix_gdp_pc_tilt
31-9093,CN,286358,10605.0,FIXTURE:us_mix_gdp_pc_tilt
31-9094,CN,261359,8555.0,FIXTURE:us_mix_gdp_pc_tilt
31-9095,CN,203919,8640.0,FIXTURE:us_mix_gdp_pc_tilt
31-9096,CN,463312,7945.0,FIXTURE:us_mix_gdp_pc_tilt
31-9097,CN,621448,9612.5,FIXTURE:us_mix_gdp_pc_tilt
31-9099,CN,507504,10172.5,FIXTURE:us_mix_gdp_pc_tilt
33-1011,CN,254993,17437.5,FIXTURE:us_mix_gdp_pc_tilt
33-1012,CN,600288,24690.0,FIXTURE:us_mix_gdp_pc_tilt
33-1021,CN,378674,20817.5,FIXTURE:us_mix_gdp_pc_tilt
33-1091,CN,259580,13770.0,FIXTURE:us_mix_gdp_pc_tilt
33-1099,CN,111322,15977.5,FIXTURE:us_mix_gdp_pc_tilt
33-2011,CN,1485436,13822.5,FIXTURE:us_mix_gdp_pc_tilt
33-2021,CN,68348,17420.0,FIXTURE:us_mix_gdp_pc_tilt
33-2022,CN,12967,13585.0,FIXTURE:us_mix_gdp_pc_tilt
33-3011,CN,76868,13085.0,FIXTURE:us_mix_gdp_pc_tilt
33-3012,CN,1837894,13355.0,FIXTURE:us_mix_gdp_pc_tilt
33-3021,CN,505070,22592.5,FIXTURE:us_mix_gdp_pc_tilt
33-3031,CN,31505,14547.5,FIXTURE:us_mix_gdp_pc_tilt
33-3041,CN,34876,11512.5,FIXTURE:us_mix_gdp_pc_tilt
33-3051,CN,3114870,17687.5,FIXTURE:us_mix_gdp_pc_tilt
33-3052,CN,16806,17392.5,FIXTURE:us_mix_gdp_pc_tilt
33-9011,CN,54304,10655.0,FIXTURE:us_mix_gdp_pc_tilt
33-9021,CN,135103,15242.5,FIXTURE:us_mix_gdp_pc_tilt
33-9031,CN,43022,9520.0,FIXTURE:us_mix_gdp_pc_tilt
33-9032,CN,4948645,8957.5,FIXTURE:us_mix_gdp_pc_tilt
33-9091,CN,387100,8917.5,FIXTURE:us_mix_gdp_pc_tilt
33-9092,CN,535171,6830.0,FIXTURE:us_mix_gdp_pc_tilt
33-9093,CN,226202,11595.0,FIXTURE:us_mix_gdp_pc_tilt
33-9094,CN,258925,7555.0,FIXTURE:us_mix_gdp_pc_tilt
33-9099,CN,468649,10540.0,FIXTURE:us_mix_gdp_pc_tilt
35-1011,CN,1152037,14230.0,FIXTURE:us_mix_gdp_pc_tilt
35-1012,CN,9235112,9787.5,FIXTURE:us_mix_gdp_pc_tilt
35-2011,CN,6816997,6372.5,FIXTURE:us_mix_gdp_pc_tilt
35-2012,CN,3486552,7880.0,FIXTURE:us_mix_gdp_pc_tilt
35-2013,CN,3905,10815.0,FIXTURE:us_mix_gdp_pc_tilt
35-2014,CN,10595264,7907.5,FIXTURE:us_mix_gdp_pc_tilt
35-2015,CN,1107575,7027.5,FIXTURE:us_mix_gdp_pc_tilt
35-2019,CN,161255,8347.5,FIXTURE:us_mix_gdp_pc_tilt
35-2021,CN,6952071,7202.5,FIXTURE:us_mix_gdp_pc_tilt
35-3011,CN,4307205,7585.0,FIXTURE:us_mix_gdp_pc_tilt
35-3023,CN,27468558,6515.0,FIXTURE:us_mix_gdp_pc_tilt
35-3031,CN,16010398,7252.5,FIXTURE:us_mix_gdp_pc_tilt
35-3041,CN,2156842,7375.0,FIXTURE:us_mix_gdp_pc_tilt
35-9011,CN,2990540,6922.5,FIXTURE:us_mix_gdp_pc_tilt
35-9021,CN,3346153,6837.5,FIXTURE:us_mix_gdp_pc_tilt
35-9031,CN,2881557,6500.0,FIXTURE:us_mix_gdp_pc_tilt
35-9099,CN,738738,7190.0,FIXTURE:us_mix_gdp_pc_tilt
37-1011,CN,1363524,11275.0,FIXTURE:us_mix_gdp_pc_tilt
37-1012,CN,1032849,13317.5,FIXTURE:us_mix_gdp_pc_tilt
37-2011,CN,18075119,7965.0,FIXTURE:us_mix_gdp_pc_tilt
37-2012,CN,6420293,7395.0,FIXTURE:us_mix_gdp_pc_tilt
37-2019,CN,153978,9632.5,FIXTURE:us_mix_gdp_pc_tilt
37-2021,CN,757641,10160.0,FIXTURE:us_mix_gdp_pc_tilt
37-3011,CN,7920311,8810.0,FIXTURE:us_mix_gdp_pc_tilt
37-3012,CN,229147,10125.0,FIXTURE:us_mix_gdp_pc_tilt
37-3013,CN,372031,11862.5,FIXTURE:us_mix_gdp_pc_tilt
37-3019,CN,139956,9780.0,FIXTURE:us_mix_gdp_pc_tilt
39-1013,CN,91333,13147.5,FIXTURE:us_mix_gdp_pc_tilt
39-1014,CN,312994,11782.5,FIXTURE:us_mix_gdp_pc_tilt
39-1022,CN,472956,11432.5,FIXTURE:us_mix_gdp_pc_tilt
39-2011,CN,74152,9557.5,FIXTURE:us_mix_gdp_pc_tilt
39-2021,CN,1056485,7380.0,FIXTURE:us_mix_gdp_pc_tilt
39-3011,CN,302883,7240.0,FIXTURE:us_mix_gdp_pc_tilt
39-3012,CN,34361,7277.5,FIXTURE:us_mix_gdp_pc_tilt
39-3019,CN,50652,7947.5,FIXTURE:us_mix_gdp_pc_tilt
39-3021,CN,7584,8242.5,FIXTURE:us_mix_gdp_pc_tilt
39-3031,CN,257333,6597.5,FIXTURE:us_mix_gdp_pc_tilt
39-3091,CN,1227307,6527.5,FIXTURE:us_mix_gdp_pc_tilt
39-3092,CN,15823,13647.5,FIXTURE:us_mix_gdp_pc_tilt
39-3093,CN,45269,7555.0,FIXTURE:us_mix_gdp_pc_tilt
39-3099,CN,20083,7420.0,FIXTURE:us_mix_gdp_pc_tilt
39-4011,CN,19053,12802.5,FIXTURE:us_mix_gdp_pc_tilt
39-4012,CN,9550,9915.0,FIXTURE:us_mix_gdp_pc_tilt
39-4021,CN,152097,7907.5,FIXTURE:us_mix_gdp_pc_tilt
39-4031,CN,115629,14090.0,FIXTURE:us_mix_gdp_pc_tilt
39-5011,CN,60436,8925.0,FIXTURE:us_mix_gdp_pc_tilt
39-5012,CN,1338770,8997.5,FIXTURE:us_mix_gdp_pc_tilt
39-5091,CN,9175,31095.0,FIXTURE:us_mix_gdp_pc_tilt
39-5092,CN,564289,7620.0,FIXTURE:us_mix_gdp_pc_tilt
39-5093,CN,44754,6290.0,FIXTURE:us_mix_gdp_pc_tilt
39-5094,CN,236782,10425.0,FIXTURE:us_mix_gdp_pc_tilt
39-6011,CN,96108,7510.0,FIXTURE:us_mix_gdp_pc_tilt
39-6012,CN,157106,9380.0,FIXTURE:us_mix_gdp_pc_tilt
39-7010,CN,145028,8300.0,FIXTURE:us_mix_gdp_pc_tilt
39-9011,CN,2052861,6920.0,FIXTURE:us_mix_gdp_pc_tilt
39-9031,CN,1037385,11467.5,FIXTURE:us_mix_gdp_pc_tilt
39-9032,CN,1235967,8005.0,FIXTURE:us_mix_gdp_pc_tilt
39-9041,CN,433024,8737.5,FIXTURE:us_mix_gdp_pc_tilt
39-9099,CN,337197,7697.5,FIXTURE:us_mix_gdp_pc_tilt
41-1011,CN,5351989,11722.5,FIXTURE:us_mix_gdp_pc_tilt
41-1012,CN,1141872,23080.0,FIXTURE:us_mix_gdp_pc_tilt
41-2011,CN,15532780,6692.5,FIXTURE:us_mix_gdp_pc_tilt
41-2012,CN,80285,7282.5,FIXTURE:us_mix_gdp_pc_tilt
41-2021,CN,1739680,9042.5,FIXTURE:us_mix_gdp_pc_tilt
41-2022,CN,1241164,9230.0,FIXTURE:us_mix_gdp_pc_tilt
41-2031,CN,17290482,7980.0,FIXTURE:us_mix_gdp_pc_tilt
41-3011,CN,452498,16635.0,FIXTURE:us_mix_gdp_pc_tilt
41-3021,CN,1978334,17335.0,FIXTURE:us_mix_gdp_pc_tilt
41-3031,CN,1998324,23315.0,FIXTURE:us_mix_gdp_pc_tilt
41-3041,CN,174099,11645.0,FIXTURE:us_mix_gdp_pc_tilt
41-3091,CN,4804881,17777.5,FIXTURE:us_mix_gdp_pc_tilt
41-4011,CN,1245985,25687.5,FIXTURE:us_mix_gdp_pc_tilt
41-4012,CN,5816518,18097.5,FIXTURE:us_mix_gdp_pc_tilt
41-9011,CN,190437,9247.5,FIXTURE:us_mix_gdp_pc_tilt
41-9012,CN,9363,11520.0,FIXTURE:us_mix_gdp_pc_tilt
41-9021,CN,226858,21622.5,FIXTURE:us_mix_gdp_pc_tilt
41-9022,CN,823541,15370.0,FIXTURE:us_mix_gdp_pc_tilt
41-9031,CN,278774,29657.5,FIXTURE:us_mix_gdp_pc_tilt
41-9041,CN,538963,7667.5,FIXTURE:us_mix_gdp_pc_tilt
41-9091,CN,36795,8742.5,FIXTURE:us_mix_gdp_pc_tilt
41-9099,CN,1103579,9710.0,FIXTURE:us_mix_gdp_pc_tilt
43-1011,CN,6758123,15845.0,FIXTURE:us_mix_gdp_pc_tilt
43-2011,CN,225594,8647.5,FIXTURE:us_mix_gdp_pc_tilt
43-2021,CN,18117,9842.5,FIXTURE:us_mix_gdp_pc_tilt
43-2099,CN,6273,12367.5,FIXTURE:us_mix_gdp_pc_tilt
43-3011,CN,996657,10320.0,FIXTURE:us_mix_gdp_pc_tilt
43-3021,CN,2008669,10687.5,FIXTURE:us_mix_gdp_pc_tilt
43-3031,CN,7065874,11285.0,FIXTURE:us_mix_gdp_pc_tilt
43-3041,CN,52150,7692.5,FIXTURE:us_mix_gdp_pc_tilt
43-3051,CN,698877,12390.0,FIXTURE:us_mix_gdp_pc_tilt
43-3061,CN,289915,11232.5,FIXTURE:us_mix_gdp_pc_tilt
43-3071,CN,1704991,8732.5,FIXTURE:us_mix_gdp_pc_tilt
43-3099,CN,141891,11957.5,FIXTURE:us_mix_gdp_pc_tilt
43-4011,CN,187160,14427.5,FIXTURE:us_mix_gdp_pc_tilt
43-4021,CN,33050,10427.5,FIXTURE:us_mix_gdp_pc_tilt
43-4031,CN,702997,11217.5,FIXTURE:us_mix_gdp_pc_tilt
43-4041,CN,78740,11135.0,FIXTURE:us_mix_gdp_pc_tilt
43-4051,CN,13047222,9767.5,FIXTURE:us_mix_gdp_pc_tilt
43-4061,CN,708474,12142.5,FIXTURE:us_mix_gdp_pc_tilt
43-4071,CN,400067,9205.0,FIXTURE:us_mix_gdp_pc_tilt
43-4081,CN,1031674,7010.0,FIXTURE:us_mix_gdp_pc_tilt
43-4111,CN,795079,9710.0,FIXTURE:us_mix_gdp_pc_tilt
43-4121,CN,367345,8122.5,FIXTURE:us_mix_gdp_pc_tilt
43-4131,CN,1117015,11227.5,FIXTURE:us_mix_gdp_pc_tilt
43-4141,CN,189594,10312.5,FIXTURE:us_mix_gdp_pc_tilt
43-4151,CN,626597,10455.0,FIXTURE:us_mix_gdp_pc_tilt
43-4161,CN,481101,11210.0,FIXTURE:us_mix_gdp_pc_tilt
43-4171,CN,4602459,8227.5,FIXTURE:us_mix_gdp_pc_tilt
43-4181,CN,472160,11407.5,FIXTURE:us_mix_gdp_pc_tilt
43-4199,CN,725982,10987.5,FIXTURE:us_mix_gdp_pc_tilt
43-5011,CN,401425,12105.0,FIXTURE:us_mix_gdp_pc_tilt
43-5021,CN,319782,8567.5,FIXTURE:us_mix_gdp_pc_tilt
43-5031,CN,454324,11757.5,FIXTURE:us_mix_gdp_pc_tilt
43-5032,CN,909725,11662.5,FIXTURE:us_mix_gdp_pc_tilt
43-5041,CN,112352,11857.5,FIXTURE:us_mix_gdp_pc_tilt
43-5051,CN,371324,13302.5,FIXTURE:us_mix_gdp_pc_tilt
43-5052,CN,1570777,13592.5,FIXTURE:us_mix_gdp_pc_tilt
43-5053,CN,524919,12752.5,FIXTURE:us_mix_gdp_pc_tilt
43-5061,CN,1718988,13055.0,FIXTURE:us_mix_gdp_pc_tilt
43-5071,CN,3723351,9552.5,FIXTURE:us_mix_gdp_pc_tilt
43-5111,CN,256350,9885.0,FIXTURE:us_mix_gdp_pc_tilt
43-6011,CN,2185764,16717.5,FIXTURE:us_mix_gdp_pc_tilt
43-6012,CN,726778,13135.0,FIXTURE:us_mix_gdp_pc_tilt
43-6013,CN,3073955,9935.0,FIXTURE:us_mix_gdp_pc_tilt
43-6014,CN,8548033,10270.0,FIXTURE:us_mix_gdp_pc_tilt
43-9021,CN,688953,8985.0,FIXTURE:us_mix_gdp_pc_tilt
43-9022,CN,196289,10842.5,FIXTURE:us_mix_gdp_pc_tilt
43-9031,CN,35578,12732.5,FIXTURE:us_mix_gdp_pc_tilt
43-9041,CN,1021937,11447.5,FIXTURE:us_mix_gdp_pc_tilt
43-9051,CN,324885,8597.5,FIXTURE:us_mix_gdp_pc_tilt
43-9061,CN,12069337,9747.5,FIXTURE:us_mix_gdp_pc_tilt
43-9071,CN,154110,9277.5,FIXTURE:us_mix_gdp_pc_tilt
43-9081,CN,24998,11502.5,FIXTURE:us_mix_gdp_pc_tilt
43-9111,CN,28977,13355.0,FIXTURE:us_mix_gdp_pc_tilt
43-9199,CN,688812,10645.0,FIXTURE:us_mix_gdp_pc_tilt
45-1011,CN,228703,13612.5,FIXTURE:us_mix_gdp_pc_tilt
45-2011,CN,120963,11857.5,FIXTURE:us_mix_gdp_pc_tilt
45-2021,CN,8431,10817.5,FIXTURE:us_mix_gdp_pc_tilt
45-2041,CN,226840,7600.0,FIXTURE:us_mix_gdp_pc_tilt
45-2091,CN,232342,9070.0,FIXTURE:us_mix_gdp_pc_tilt
45-2092,CN,2460093,7860.0,FIXTURE:us_mix_gdp_pc_tilt
45-2093,CN,302986,8037.5,FIXTURE:us_mix_gdp_pc_tilt
45-2099,CN,54136,9297.5,FIXTURE:us_mix_gdp_pc_tilt
45-4011,CN,55911,8422.5,FIXTURE:us_mix_gdp_pc_tilt
45-4021,CN,37008,13440.0,FIXTURE:us_mix_gdp_pc_tilt
45-4022,CN,226396,10990.0,FIXTURE:us_mix_gdp_pc_tilt
45-4023,CN,28932,10380.0,FIXTURE:us_mix_gdp_pc_tilt
45-4029,CN,27334,11357.5,FIXTURE:us_mix_gdp_pc_tilt
47-1011,CN,5909460,18765.0,FIXTURE:us_mix_gdp_pc_tilt
47-2011,CN,114662,17267.5,FIXTURE:us_mix_gdp_pc_tilt
47-2021,CN,496545,15357.5,FIXTURE:us_mix_gdp_pc_tilt
47-2022,CN,79873,12542.5,FIXTURE:us_mix_gdp_pc_tilt
47-2031,CN,5928896,13797.5,FIXTURE:us_mix_gdp_pc_tilt
47-2041,CN,175632,12177.5,FIXTURE:us_mix_gdp_pc_tilt
47-2042,CN,162409,13470.0,FIXTURE:us_mix_gdp_pc_tilt
47-2043,CN,38517,11095.0,FIXTURE:us_mix_gdp_pc_tilt
47-2044,CN,365287,13332.5,FIXTURE:us_mix_gdp_pc_tilt
47-2051,CN,1656037,12725.0,FIXTURE:us_mix_gdp_pc_tilt
47-2053,CN,23429,14595.0,FIXTURE:us_mix_gdp_pc_tilt
47-2061,CN,8597547,11032.5,FIXTURE:us_mix_gdp_pc_tilt
47-2071,CN,392266,12647.5,FIXTURE:us_mix_gdp_pc_tilt
47-2072,CN,33369,18987.5,FIXTURE:us_mix_gdp_pc_tilt
47-2073,CN,3592695,14070.0,FIXTURE:us_mix_gdp_pc_tilt
47-2081,CN,861476,13702.5,FIXTURE:us_mix_gdp_pc_tilt
47-2082,CN,129395,16285.0,FIXTURE:us_mix_gdp_pc_tilt
47-2111,CN,5773765,15827.5,FIXTURE:us_mix_gdp_pc_tilt
47-2121,CN,467702,12987.5,FIXTURE:us_mix_gdp_pc_tilt
47-2131,CN,269439,11202.5,FIXTURE:us_mix_gdp_pc_tilt
47-2132,CN,248583,14065.0,FIXTURE:us_mix_gdp_pc_tilt
47-2141,CN,1901159,11785.0,FIXTURE:us_mix_gdp_pc_tilt
47-2142,CN,20767,12890.0,FIXTURE:us_mix_gdp_pc_tilt
47-2151,CN,295797,12127.5,FIXTURE:us_mix_gdp_pc_tilt
47-2152,CN,3706292,15837.5,FIXTURE:us_mix_gdp_pc_tilt
47-2161,CN,239442,13702.5,FIXTURE:us_mix_gdp_pc_tilt
47-2171,CN,145724,14740.0,FIXTURE:us_mix_gdp_pc_tilt
47-2181,CN,1152747,12222.5,FIXTURE:us_mix_gdp_pc_tilt
47-2211,CN,1088316,14690.0,FIXTURE:us_mix_gdp_pc_tilt
47-2221,CN,608988,15317.5,FIXTURE:us_mix_gdp_pc_tilt
47-2231,CN,145724,12677.5,FIXTURE:us_mix_gdp_pc_tilt
47-3011,CN,161610,10842.5,FIXTURE:us_mix_gdp_pc_tilt
47-3012,CN,244412,9335.0,FIXTURE:us_mix_gdp_pc_tilt
47-3013,CN,640317,9180.0,FIXTURE:us_mix_gdp_pc_tilt
47-3014,CN,79341,8817.5,FIXTURE:us_mix_gdp_pc_tilt
47-3015,CN,407619,9087.5,FIXTURE:us_mix_gdp_pc_tilt
47-3016,CN,60615,9000.0,FIXTURE:us_mix_gdp_pc_tilt
47-3019,CN,242282,9402.5,FIXTURE:us_mix_gdp_pc_tilt
47-4011,CN,1045717,17120.0,FIXTURE:us_mix_gdp_pc_tilt
47-4021,CN,199772,22830.0,FIXTURE:us_mix_gdp_pc_tilt
47-4031,CN,217166,10285.0,FIXTURE:us_mix_gdp_pc_tilt
47-4041,CN,392621,12320.0,FIXTURE:us_mix_gdp_pc_tilt
47-4051,CN,1252677,11085.0,FIXTURE:us_mix_gdp_pc_tilt
47-4061,CN,186637,15192.5,FIXTURE:us_mix_gdp_pc_tilt
47-4071,CN,253997,11347.5,FIXTURE:us_mix_gdp_pc_tilt
47-4090,CN,274409,11342.5,FIXTURE:us_mix_gdp_pc_tilt
47-5011,CN,69933,13035.0,FIXTURE:us_mix_gdp_pc_tilt
47-5012,CN,99131,15460.0,FIXTURE:us_mix_gdp_pc_tilt
47-5013,CN,291715,13915.0,FIXTURE:us_mix_gdp_pc_tilt
47-5022,CN,317008,12462.5,FIXTURE:us_mix_gdp_pc_tilt
47-5023,CN,140222,13400.0,FIXTURE:us_mix_gdp_pc_tilt
47-5032,CN,47658,14267.5,FIXTURE:us_mix_gdp_pc_tilt
47-5041,CN,130814,14357.5,FIXTURE:us_mix_gdp_pc_tilt
47-5043,CN,16418,14792.5,FIXTURE:us_mix_gdp_pc_tilt
47-5044,CN,39493,14332.5,FIXTURE:us_mix_gdp_pc_tilt
47-5049,CN,27956,15072.5,FIXTURE:us_mix_gdp_pc_tilt
47-5051,CN,39493,10407.5,FIXTURE:us_mix_gdp_pc_tilt
47-5071,CN,306358,11182.5,FIXTURE:us_mix_gdp_pc_tilt
47-5081,CN,53071,10215.0,FIXTURE:us_mix_gdp_pc_tilt
47-5099,CN,47746,12740.0,FIXTURE:us_mix_gdp_pc_tilt
49-1011,CN,2463508,18397.5,FIXTURE:us_mix_gdp_pc_tilt
49-2011,CN,404561,11042.5,FIXTURE:us_mix_gdp_pc_tilt
49-2021,CN,64134,15625.0,FIXTURE:us_mix_gdp_pc_tilt
49-2022,CN,809076,15087.5,FIXTURE:us_mix_gdp_pc_tilt
49-2091,CN,88524,17465.0,FIXTURE:us_mix_gdp_pc_tilt
49-2092,CN,74340,12185.0,FIXTURE:us_mix_gdp_pc_tilt
49-2093,CN,50137,17662.5,FIXTURE:us_mix_gdp_pc_tilt
49-2094,CN,237718,16057.5,FIXTURE:us_mix_gdp_pc_tilt
49-2095,CN,105283,21910.0,FIXTURE:us_mix_gdp_pc_tilt
49-2096,CN,42132,10922.5,FIXTURE:us_mix_gdp_pc_tilt
49-2097,CN,100836,11530.0,FIXTURE:us_mix_gdp_pc_tilt
49-2098,CN,362429,13042.5,FIXTURE:us_mix_gdp_pc_tilt
49-3011,CN,587227,17367.5,FIXTURE:us_mix_gdp_pc_tilt
49-3021,CN,642748,12665.0,FIXTURE:us_mix_gdp_pc_tilt
49-3022,CN,75978,10172.5,FIXTURE:us_mix_gdp_pc_tilt
49-3023,CN,2948214,11997.5,FIXTURE:us_mix_gdp_pc_tilt
49-3031,CN,1223796,13255.0,FIXTURE:us_mix_gdp_pc_tilt
49-3041,CN,163987,11812.5,FIXTURE:us_mix_gdp_pc_tilt
49-3042,CN,679871,14320.0,FIXTURE:us_mix_gdp_pc_tilt
49-3043,CN,106735,15100.0,FIXTURE:us_mix_gdp_pc_tilt
49-3051,CN,108045,11665.0,FIXTURE:us_mix_gdp_pc_tilt
49-3052,CN,70314,10492.5,FIXTURE:us_mix_gdp_pc_tilt
49-3053,CN,162443,10090.0,FIXTURE:us_mix_gdp_pc_tilt
49-3091,CN,69097,8590.0,FIXTURE:us_mix_gdp_pc_tilt
49-3092,CN,75042,11232.5,FIXTURE:us_mix_gdp_pc_tilt
49-3093,CN,436207,8130.0,FIXTURE:us_mix_gdp_pc_tilt
49-9011,CN,109075,11380.0,FIXTURE:us_mix_gdp_pc_tilt
49-9012,CN,210052,16827.5,FIXTURE:us_mix_gdp_pc_tilt
49-9021,CN,1671051,13672.5,FIXTURE:us_mix_gdp_pc_tilt
49-9031,CN,131639,11335.0,FIXTURE:us_mix_gdp_pc_tilt
49-9041,CN,1746561,14695.0,FIXTURE:us_mix_gdp_pc_tilt
49-9043,CN,269926,13392.5,FIXTURE:us_mix_gdp_pc_tilt
49-9044,CN,183696,15315.0,FIXTURE:us_mix_gdp_pc_tilt
49-9045,CN,3090,13690.0,FIXTURE:us_mix_gdp_pc_tilt
49-9051,CN,580205,19765.0,FIXTURE:us_mix_gdp_pc_tilt
49-9052,CN,475296,15562.5,FIXTURE:us_mix_gdp_pc_tilt
49-9061,CN,10954,11065.0,FIXTURE:us_mix_gdp_pc_tilt
49-9062,CN,249984,14105.0,FIXTURE:us_mix_gdp_pc_tilt
49-9063,CN,26730,9935.0,FIXTURE:us_mix_gdp_pc_tilt
49-9064,CN,9222,11365.0,FIXTURE:us_mix_gdp_pc_tilt
49-9069,CN,52010,14767.5,FIXTURE:us_mix_gdp_pc_tilt
49-9071,CN,6632242,11230.0,FIXTURE:us_mix_gdp_pc_tilt
49-9081,CN,47282,14645.0,FIXTURE:us_mix_gdp_pc_tilt
49-9091,CN,128924,10502.5,FIXTURE:us_mix_gdp_pc_tilt
49-9092,CN,12499,20502.5,FIXTURE:us_mix_gdp_pc_tilt
49-9094,CN,71999,11952.5,FIXTURE:us_mix_gdp_pc_tilt
49-9095,CN,16525,8957.5,FIXTURE:us_mix_gdp_pc_tilt
49-9096,CN,84170,13025.0,FIXTURE:us_mix_gdp_pc_tilt
49-9097,CN,37872,18555.0,FIXTURE:us_mix_gdp_pc_tilt
49-9098,CN,414205,8772.5,FIXTURE:us_mix_gdp_pc_tilt
49-9099,CN,768067,11345.0,FIXTURE:us_mix_gdp_pc_tilt
51-1011,CN,5585974,16832.5,FIXTURE:us_mix_gdp_pc_tilt
51-2011,CN,295708,13845.0,FIXTURE:us_mix_gdp_pc_tilt
51-2021,CN,98421,10615.0,FIXTURE:us_mix_gdp_pc_tilt
51-2028,CN,2413234,9907.5,FIXTURE:us_mix_gdp_pc_tilt
51-2031,CN,408152,12027.5,FIXTURE:us_mix_gdp_pc_tilt
51-2041,CN,541984,11432.5,FIXTURE:us_mix_gdp_pc_tilt
51-2051,CN,154244,10090.0,FIXTURE:us_mix_gdp_pc_tilt
51-2061,CN,4970,11167.5,FIXTURE:us_mix_gdp_pc_tilt
51-2090,CN,11790610,9445.0,FIXTURE:us_mix_gdp_pc_tilt
51-3011,CN,1613438,8075.0,FIXTURE:us_mix_gdp_pc_tilt
51-3021,CN,1295099,8917.5,FIXTURE:us_mix_gdp_pc_tilt
51-3022,CN,1172361,7920.0,FIXTURE:us_mix_gdp_pc_tilt
51-3023,CN,767226,8002.5,FIXTURE:us_mix_gdp_pc_tilt
51-3091,CN,186814,9070.0,FIXTURE:us_mix_gdp_pc_tilt
51-3092,CN,1377723,9047.5,FIXTURE:us_mix_gdp_pc_tilt
51-3093,CN,237046,8857.5,FIXTURE:us_mix_gdp_pc_tilt
51-3099,CN,411436,8400.0,FIXTURE:us_mix_gdp_pc_tilt
51-4021,CN,527962,10130.0,FIXTURE:us_mix_gdp_pc_tilt
51-4022,CN,102060,11102.5,FIXTURE:us_mix_gdp_pc_tilt
51-4023,CN,280887,11552.5,FIXTURE:us_mix_gdp_pc_tilt
51-4031,CN,1594180,10000.0,FIXTURE:us_mix_gdp_pc_tilt
51-4032,CN,60437,10810.0,FIXTURE:us_mix_gdp_pc_tilt
51-4033,CN,601267,10007.5,FIXTURE:us_mix_gdp_pc_tilt
51-4034,CN,174745,11067.5,FIXTURE:us_mix_gdp_pc_tilt
51-4035,CN,132412,11775.0,FIXTURE:us_mix_gdp_pc_tilt
51-4041,CN,2957259,12255.0,FIXTURE:us_mix_gdp_pc_tilt
51-4051,CN,137914,11610.0,FIXTURE:us_mix_gdp_pc_tilt
51-4052,CN,58307,11227.5,FIXTURE:us_mix_gdp_pc_tilt
51-4061,CN,32748,14770.0,FIXTURE:us_mix_gdp_pc_tilt
51-4062,CN,18548,12460.0,FIXTURE:us_mix_gdp_pc_tilt
51-4071,CN,120786,9995.0,FIXTURE:us_mix_gdp_pc_tilt
51-4072,CN,1448455,9382.5,FIXTURE:us_mix_gdp_pc_tilt
51-4081,CN,1197032,10207.5,FIXTURE:us_mix_gdp_pc_tilt
51-4111,CN,564703,14037.5,FIXTURE:us_mix_gdp_pc_tilt
51-4121,CN,3528619,12072.5,FIXTURE:us_mix_gdp_pc_tilt
